run,seed,generation,best_accuracy_percent,best_fmeasure,tree_size,expression,expression_with_column_names
2,480,90,81.420765,0.291667,7,"((x8 * x5) - (2 + x8))","((irradiat * degree_of_malignancy) - (2 + irradiat))"
2,480,91,81.420765,0.291667,7,"((x8 * x5) - (2 + x8))","((irradiat * degree_of_malignancy) - (2 + irradiat))"
2,480,92,81.420765,0.291667,7,"((x8 * x5) - (2 + x8))","((irradiat * degree_of_malignancy) - (2 + irradiat))"
2,480,93,81.420765,0.291667,7,"((x8 * x5) - (2 + x8))","((irradiat * degree_of_malignancy) - (2 + irradiat))"
2,480,94,81.420765,0.291667,7,"((x8 * x5) - (2 + x8))","((irradiat * degree_of_malignancy) - (2 + irradiat))"
2,480,95,81.420765,0.291667,7,"((x8 * x5) - (2 + x8))","((irradiat * degree_of_malignancy) - (2 + irradiat))"
2,480,96,81.420765,0.291667,7,"((x8 * x5) - (2 + x8))","((irradiat * degree_of_malignancy) - (2 + irradiat))"
2,480,97,81.420765,0.291667,7,"((x8 * x5) - (2 + x8))","((irradiat * degree_of_malignancy) - (2 + irradiat))"
2,480,98,81.420765,0.291667,7,"((x8 * x5) - (2 + x8))","((irradiat * degree_of_malignancy) - (2 + irradiat))"
2,480,99,81.420765,0.291667,7,"((x8 * x5) - (2 + x8))","((irradiat * degree_of_malignancy) - (2 + irradiat))"
2,480,100,81.420765,0.291667,7,"((x8 * x5) - (2 + x8))","((irradiat * degree_of_malignancy) - (2 + irradiat))"
3,481,1,79.234973,0.136364,7,"((x3 + x3) - (3 * x5))","((inv_nodes + inv_nodes) - (3 * degree_of_malignancy))"
3,481,2,79.781421,0.097561,9,"(((x7 + x8) + x8) + (0 - 5))","(((breast_quad + irradiat) + irradiat) + (0 - 5))"
3,481,3,79.234973,0.344828,9,"(((4 + x8) + x8) + (0 - 5))","(((4 + irradiat) + irradiat) + (0 - 5))"
3,481,4,79.781421,0.097561,7,"((x3 * x3) - (5 * x5))","((inv_nodes * inv_nodes) - (5 * degree_of_malignancy))"
3,481,5,79.781421,0.097561,7,"((x3 * 3) - (5 * x5))","((inv_nodes * 3) - (5 * degree_of_malignancy))"
3,481,6,79.781421,0.097561,7,"((x3 * 3) - (5 * x5))","((inv_nodes * 3) - (5 * degree_of_malignancy))"
3,481,7,80.874317,0.255319,9,"((x3 * ((3 * x5) / x3)) - 8)","((inv_nodes * ((3 * degree_of_malignancy) / inv_nodes)) - 8)"
3,481,8,80.874317,0.255319,9,"((x3 * ((3 * x5) / x3)) - 8)","((inv_nodes * ((3 * degree_of_malignancy) / inv_nodes)) - 8)"
3,481,9,80.874317,0.255319,9,"((x3 * ((3 * x5) / x3)) - 8)","((inv_nodes * ((3 * degree_of_malignancy) / inv_nodes)) - 8)"
3,481,10,80.874317,0.255319,9,"((x3 * ((3 * x5) / x3)) - 8)","((inv_nodes * ((3 * degree_of_malignancy) / inv_nodes)) - 8)"
3,481,11,80.874317,0.255319,9,"((x3 * ((3 * x5) / x3)) - 8)","((inv_nodes * ((3 * degree_of_malignancy) / inv_nodes)) - 8)"
3,481,12,80.874317,0.285714,11,"((x8 * ((3 * x5) / x3)) - (x5 * x5))","((irradiat * ((3 * degree_of_malignancy) / inv_nodes)) - (degree_of_malignancy * degree_of_malignancy))"
3,481,13,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,14,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,15,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,16,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,17,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,18,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,19,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,20,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,21,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,22,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,23,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,24,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,25,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,26,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,27,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,28,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,29,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,30,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,31,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,32,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,33,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,34,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,35,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,36,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,37,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,38,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,39,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,40,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,41,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,42,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,43,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,44,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,45,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,46,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,47,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,48,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,49,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,50,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,51,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,52,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,53,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,54,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,55,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,56,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,57,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,58,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,59,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,60,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,61,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,62,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,63,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,64,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,65,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,66,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,67,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,68,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,69,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,70,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,71,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,72,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,73,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,74,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,75,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,76,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,77,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,78,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,79,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,80,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,81,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,82,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,83,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,84,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,85,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,86,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,87,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,88,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,89,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,90,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,91,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,92,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,93,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,94,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,95,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,96,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,97,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,98,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,99,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
3,481,100,81.420765,0.291667,5,"((x8 * x5) - 3)","((irradiat * degree_of_malignancy) - 3)"
4,482,1,78.688525,0.048780,7,"((x0 - x7) - (6 - x1))","((age - breast_quad) - (6 - menopause))"
4,482,2,78.688525,0.048780,7,"((x0 - x7) - (6 - x1))","((age - breast_quad) - (6 - menopause))"
4,482,3,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
4,482,4,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,5,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,6,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,7,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,8,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,9,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,10,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,11,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,12,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,13,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,14,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,15,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,16,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,17,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,18,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,19,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,20,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,21,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,22,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,23,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,24,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,25,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,26,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,27,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,28,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,29,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,30,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,31,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,32,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,33,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,34,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,35,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,36,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,37,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,38,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,39,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,40,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,41,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,42,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,43,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,44,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,45,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,46,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,47,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,48,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,49,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,50,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,51,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,52,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,53,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,54,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,55,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,56,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,57,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,58,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,59,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,60,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,61,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,62,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,63,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,64,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,65,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,66,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,67,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,68,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,69,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,70,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,71,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,72,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,73,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,74,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,75,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,76,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,77,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,78,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,79,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,80,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,81,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,82,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,83,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,84,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,85,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,86,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,87,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,88,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,89,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,90,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,91,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,92,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,93,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,94,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,95,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,96,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,97,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,98,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,99,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
4,482,100,79.234973,0.344828,3,"(x8 - 1)","(irradiat - 1)"
5,483,1,79.234973,0.050000,7,"((x5 * x3) - (x2 + 4))","((degree_of_malignancy * inv_nodes) - (tumor_size + 4))"
5,483,2,79.234973,0.050000,5,"((x5 * x3) - 9)","((degree_of_malignancy * inv_nodes) - 9)"
5,483,3,79.234973,0.136364,9,"((x3 - 1) + ((x0 - 10) / 4))","((inv_nodes - 1) + ((age - 10) / 4))"
5,483,4,79.781421,0.177778,9,"((x3 + 1) + ((x1 - 7) / x5))","((inv_nodes + 1) + ((menopause - 7) / degree_of_malignancy))"
5,483,5,80.327869,0.142857,7,"(((x3 + 1) * x0) - 9)","(((inv_nodes + 1) * age) - 9)"
5,483,6,80.327869,0.142857,7,"(((x3 / 1) * x0) - 9)","(((inv_nodes / 1) * age) - 9)"
5,483,7,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,8,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,9,80.327869,0.307692,13,"((((x3 * x0) - 9) - x5) / ((x3 - 1) / x3))","((((inv_nodes * age) - 9) - degree_of_malignancy) / ((inv_nodes - 1) / inv_nodes))"
5,483,10,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,11,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,12,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,13,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,14,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,15,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,16,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,17,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,18,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,19,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,20,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,21,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,22,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,23,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,24,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,25,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,26,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,27,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,28,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,29,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,30,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,31,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,32,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,33,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,34,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,35,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,36,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,37,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,38,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,39,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,40,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,41,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,42,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,43,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,44,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,45,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,46,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,47,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,48,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,49,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,50,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,51,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,52,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,53,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,54,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,55,80.327869,0.142857,5,"((x3 * x0) - 9)","((inv_nodes * age) - 9)"
5,483,56,80.874317,0.186047,9,"((((x3 * x0) - x3) * x0) - 9)","((((inv_nodes * age) - inv_nodes) * age) - 9)"
5,483,57,80.874317,0.186047,9,"((((x3 * x0) - x3) * x0) - 9)","((((inv_nodes * age) - inv_nodes) * age) - 9)"
5,483,58,80.874317,0.186047,9,"((((x3 * x0) - x3) * x0) - 9)","((((inv_nodes * age) - inv_nodes) * age) - 9)"
5,483,59,80.874317,0.186047,9,"((((x3 * x0) - x3) * x0) - 9)","((((inv_nodes * age) - inv_nodes) * age) - 9)"
5,483,60,80.874317,0.186047,9,"((((x3 * x0) - x3) * x0) - 9)","((((inv_nodes * age) - inv_nodes) * age) - 9)"
5,483,61,80.874317,0.186047,9,"((((x3 * x0) - x3) * x0) - 9)","((((inv_nodes * age) - inv_nodes) * age) - 9)"
